Order_ID,Customer_ID,Material_ID,Customer_Type,Material_Group,Price,Size,Discount,Quantity,Order_Date,Season,Brand,Channel,Customer_Purchase_Count,Return_Risk_Prob,Return_Risk_Flag
ORD12553,C2406,P1307,repeat,t-shirts,1999,M,17.98,1,22-10-2024 21:00,Spring,BrandA,Online,8,0.04,0
ORD12554,C2901,P1860,new,jackets,2499,L,33.78,1,21-12-2024 00:00,Summer,BrandC,Online,1,0.53,1
ORD12555,C3321,P1237,repeat,shirts,1999,L,9.59,3,21-03-2024 18:00,Summer,BrandD,Online,9,0.24,0
ORD12556,C6707,P1896,repeat,bags,1499,M,43.03,1,18-11-2024 13:00,Summer,BrandA,Marketplace,9,0.31,0
ORD12557,C6110,P1299,repeat,dresses,499,L,32.97,1,27-12-2024 05:00,Autumn,BrandA,Retail Store,5,0.27,0
ORD12558,C6620,P1684,repeat,pants,999,L,50.85,1,27-11-2024 07:00,Autumn,BrandB,Online,4,0.42,0
ORD12559,C8460,P1496,repeat,shirts,499,XL,55.26,1,19-02-2024 14:00,Autumn,BrandD,Online,4,0.53,1
ORD12560,C4389,P1501,repeat,dresses,2599,L,54.04,2,05-09-2024 13:00,Spring,BrandB,Retail Store,9,0.57,1
ORD12561,C9537,P1815,new,t-shirts,2499,L,36.07,2,21-01-2024 21:00,Summer,BrandD,Online,1,0.67,1
ORD12562,C8912,P1645,new,t-shirts,2499,M,19.12,3,10-09-2024 06:00,Autumn,BrandB,Marketplace,0,0.72,1
ORD12563,C6706,P1401,new,shirts,2499,L,21.43,5,19-10-2024 16:00,Winter,BrandD,Marketplace,0,0.81,1
ORD12564,C8801,P1612,new,shirts,999,XL,39.15,1,03-05-2024 07:00,Summer,BrandD,Marketplace,1,0.73,1
ORD12565,C2599,P1365,new,shoes,2499,M,42.72,1,04-09-2024 19:00,Spring,BrandA,Marketplace,0,0.89,1
ORD12566,C8178,P1556,repeat,pants,2599,L,9.68,1,05-11-2024 14:00,Summer,BrandB,Online,3,0.36,0
ORD12567,C8412,P1492,repeat,pants,2499,L,59.88,1,22-02-2024 22:00,Spring,BrandB,Online,3,0.52,1
ORD12568,C6225,P1302,repeat,pants,2499,S,6.45,3,06-11-2024 06:00,Autumn,BrandB,Online,15,0.33,0
ORD12569,C2100,P1098,new,t-shirts,2599,L,36.43,2,14-09-2024 09:00,Spring,BrandA,Online,0,0.7,1
ORD12570,C5919,P1224,repeat,jackets,2599,S,31.86,1,16-01-2024 22:00,Spring,BrandC,Marketplace,5,0.39,0
ORD12571,C1732,P1115,repeat,shoes,999,XL,35.46,3,10-06-2024 14:00,Winter,BrandD,Online,8,0.58,1
ORD12572,C2885,P1986,repeat,jackets,2499,L,32.03,2,27-03-2024 08:00,Summer,BrandB,Marketplace,6,0.29,0
ORD12573,C1370,P1902,repeat,pants,1499,S,3.47,1,16-01-2024 04:00,Spring,BrandD,Marketplace,6,0.24,0
ORD12574,C6620,P1918,repeat,shoes,499,S,59.76,1,29-02-2024 09:00,Winter,BrandA,Online,10,0.57,1
ORD12575,C2791,P1773,new,pants,2499,L,58.88,4,31-03-2024 14:00,Winter,BrandD,Online,1,0.93,1
ORD12576,C3692,P1782,repeat,dresses,2499,M,31.46,1,21-10-2024 15:00,Winter,BrandA,Online,6,0.4,0
ORD12577,C4996,P1294,repeat,bags,499,S,12.5,5,01-09-2024 17:00,Autumn,BrandC,Online,5,0.21,0
ORD12578,C9454,P1429,repeat,dresses,2499,M,10.98,2,06-11-2024 07:00,Autumn,BrandB,Retail Store,6,0.21,0
ORD12579,C3858,P1992,repeat,shoes,2599,M,3.42,1,22-12-2024 08:00,Spring,BrandA,Retail Store,5,0.29,0
ORD12580,C3623,P1457,repeat,dresses,2499,S,36.71,2,07-05-2024 12:00,Summer,BrandD,Retail Store,6,0.44,0
ORD12581,C6422,P1333,repeat,shirts,1499,L,28.69,1,16-09-2024 12:00,Autumn,BrandA,Marketplace,5,0.25,0
ORD12582,C7985,P1253,repeat,jackets,2599,XL,24.98,3,11-01-2024 00:00,Autumn,BrandA,Online,6,0.43,0
ORD12583,C8570,P1678,repeat,dresses,1999,L,31.51,2,25-07-2024 15:00,Spring,BrandC,Online,15,0.28,0
ORD12584,C4798,P1435,repeat,shoes,999,L,52.37,5,23-02-2024 16:00,Spring,BrandB,Marketplace,4,0.62,1
ORD12585,C7636,P1118,repeat,dresses,999,M,4.24,2,04-01-2024 23:00,Autumn,BrandA,Online,8,0.15,0
ORD12586,C4022,P1180,new,dresses,499,M,32.65,1,08-09-2024 14:00,Spring,BrandA,Online,0,0.67,1
ORD12587,C4053,P1475,repeat,shirts,1499,M,42.06,1,05-04-2024 00:00,Winter,BrandD,Marketplace,9,0.38,0
ORD12588,C8080,P1979,new,dresses,999,L,58.24,2,19-02-2024 17:00,Spring,BrandA,Marketplace,0,0.91,1
ORD12589,C7481,P1326,repeat,pants,499,XL,44.38,4,10-11-2024 16:00,Winter,BrandA,Marketplace,3,0.65,1
ORD12590,C1478,P1676,repeat,t-shirts,499,L,32.89,1,03-09-2024 14:00,Autumn,BrandB,Online,10,0.2,0
ORD12591,C4232,P1116,new,t-shirts,499,XL,46.01,2,17-08-2024 02:00,Summer,BrandB,Retail Store,1,0.59,1
ORD12592,C8365,P1355,new,t-shirts,999,L,59.82,1,14-12-2024 11:00,Winter,BrandD,Online,0,0.77,1
ORD12593,C8037,P1713,repeat,dresses,1999,M,53.32,1,02-08-2024 14:00,Summer,BrandA,Marketplace,10,0.51,1
ORD12594,C7370,P1407,repeat,dresses,499,M,5.35,2,21-03-2024 09:00,Autumn,BrandA,Online,20,0.19,0
ORD12595,C1072,P1721,repeat,shirts,2499,S,34.49,2,10-11-2024 09:00,Spring,BrandA,Online,6,0.34,0
ORD12596,C4519,P1131,repeat,t-shirts,1999,S,47.19,1,28-11-2024 05:00,Winter,BrandC,Marketplace,5,0.35,0
ORD12597,C4371,P1792,repeat,pants,1999,L,40.31,1,07-11-2024 22:00,Winter,BrandC,Marketplace,9,0.35,0
ORD12598,C5560,P1903,new,shoes,2499,M,25.02,1,17-07-2024 12:00,Autumn,BrandD,Retail Store,0,0.6,1
ORD12599,C2025,P1495,repeat,pants,999,L,19.35,2,02-03-2024 14:00,Autumn,BrandC,Online,2,0.13,0
ORD12600,C2667,P1860,repeat,shirts,999,L,37.62,1,04-04-2024 04:00,Spring,BrandD,Retail Store,5,0.15,0
ORD12601,C9796,P1824,repeat,dresses,1499,M,24.74,2,29-11-2024 07:00,Summer,BrandA,Marketplace,10,0.24,0
ORD12602,C4063,P1884,new,shirts,999,M,23.52,1,21-07-2024 14:00,Winter,BrandC,Retail Store,1,0.49,0
ORD12603,C6993,P1500,repeat,t-shirts,1499,M,50.2,2,19-09-2024 21:00,Summer,BrandB,Online,10,0.36,0
ORD12604,C6340,P1615,new,pants,499,M,18.94,1,06-05-2024 05:00,Winter,BrandC,Online,0,0.64,1
ORD12605,C4228,P1421,new,shirts,999,L,38.7,4,20-02-2024 22:00,Winter,BrandA,Marketplace,0,0.8,1
ORD12606,C8496,P1703,new,dresses,999,M,52.41,1,06-03-2024 22:00,Spring,BrandB,Retail Store,0,0.77,1
ORD12607,C2867,P1240,repeat,shirts,2499,L,37.31,2,08-04-2024 18:00,Winter,BrandD,Marketplace,20,0.38,0
ORD12608,C5298,P1029,repeat,pants,499,XL,29.57,3,10-07-2024 08:00,Winter,BrandA,Online,3,0.51,1
ORD12609,C9019,P1297,repeat,t-shirts,2599,XL,2.12,1,03-03-2024 17:00,Autumn,BrandB,Retail Store,7,0.15,0
ORD12610,C9646,P1274,new,shirts,2599,XL,40.89,2,01-10-2024 23:00,Spring,BrandC,Marketplace,1,0.83,1
ORD12611,C6134,P1519,repeat,t-shirts,1499,M,59.85,3,04-04-2024 01:00,Autumn,BrandD,Online,8,0.42,0
ORD12612,C7367,P1220,repeat,shirts,499,S,48.51,2,24-10-2024 11:00,Winter,BrandC,Retail Store,8,0.33,0
ORD12613,C7431,P1911,repeat,pants,2599,M,38.07,1,30-06-2024 18:00,Spring,BrandB,Online,6,0.29,0
ORD12614,C2871,P1871,repeat,t-shirts,1999,M,28.15,1,30-04-2024 20:00,Winter,BrandB,Online,2,0.45,0
ORD12615,C6700,P1801,repeat,pants,2499,XL,13.46,1,21-04-2024 01:00,Spring,BrandA,Marketplace,9,0.34,0
ORD12616,C6766,P1418,repeat,shirts,1999,L,41.53,2,06-04-2024 04:00,Summer,BrandD,Marketplace,4,0.38,0
ORD12617,C8501,P1062,new,shoes,2599,S,10.64,1,21-11-2024 23:00,Summer,BrandD,Retail Store,0,0.58,1
ORD12618,C3826,P1575,new,pants,1499,S,53.22,1,16-08-2024 04:00,Spring,BrandB,Online,0,0.74,1
ORD12619,C5873,P1790,new,t-shirts,999,S,21.24,2,15-12-2024 16:00,Winter,BrandA,Online,0,0.71,1
ORD12620,C2388,P1330,repeat,pants,999,L,23.99,3,20-02-2024 19:00,Spring,BrandB,Marketplace,6,0.3,0
ORD12621,C3194,P1267,repeat,t-shirts,999,L,12.96,2,02-11-2024 16:00,Winter,BrandB,Online,10,0.09,0
ORD12622,C6131,P1691,repeat,jackets,1499,XL,28.9,4,06-02-2024 10:00,Summer,BrandD,Marketplace,7,0.38,0
ORD12623,C2931,P1325,new,shoes,1999,XL,40.83,1,29-06-2024 10:00,Winter,BrandC,Online,0,0.84,1
ORD12624,C4908,P1421,repeat,jackets,1499,M,18.17,2,07-09-2024 03:00,Autumn,BrandC,Marketplace,3,0.22,0
ORD12625,C6003,P1400,repeat,shoes,1499,M,42.11,1,30-06-2024 20:00,Summer,BrandD,Marketplace,20,0.36,0
ORD12626,C2916,P1828,repeat,bags,1999,M,37.23,1,31-03-2024 00:00,Autumn,BrandA,Online,15,0.12,0
ORD12627,C3999,P1452,new,shirts,2599,M,22.34,3,12-03-2024 20:00,Summer,BrandD,Marketplace,1,0.66,1
ORD12628,C7116,P1435,repeat,dresses,999,XL,18.77,2,24-08-2024 14:00,Summer,BrandA,Online,5,0.21,0
ORD12629,C3316,P1408,repeat,shoes,2499,L,51.68,4,19-07-2024 11:00,Autumn,BrandD,Online,7,0.58,1
ORD12630,C9369,P1266,repeat,shoes,1499,L,0.72,3,11-09-2024 12:00,Spring,BrandA,Retail Store,5,0.15,0
ORD12631,C7364,P1934,new,dresses,1499,M,42.95,1,27-11-2024 20:00,Winter,BrandB,Retail Store,0,0.86,1
ORD12632,C7852,P1055,new,t-shirts,1999,S,25.04,3,31-01-2024 23:00,Summer,BrandB,Online,0,0.79,1
ORD12633,C3258,P1274,repeat,shirts,2599,S,43.06,1,05-08-2024 17:00,Winter,BrandA,Retail Store,3,0.54,1
ORD12634,C7286,P1497,repeat,shirts,2499,M,30.45,1,24-10-2024 00:00,Summer,BrandD,Online,20,0.18,0
ORD12635,C7931,P1745,new,t-shirts,1499,L,5.03,1,11-12-2024 06:00,Winter,BrandB,Online,1,0.46,0
ORD12636,C4043,P1224,repeat,dresses,499,M,58.92,3,27-03-2024 07:00,Summer,BrandD,Retail Store,2,0.54,1
ORD12637,C8973,P1347,new,bags,2499,L,5.16,1,02-01-2024 23:00,Spring,BrandC,Retail Store,1,0.51,1
ORD12638,C9804,P1651,repeat,t-shirts,1499,L,9.51,2,06-04-2024 14:00,Summer,BrandB,Retail Store,2,0.22,0
ORD12639,C3838,P1838,repeat,bags,2499,M,25.22,1,27-03-2024 05:00,Spring,BrandD,Retail Store,9,0.18,0
ORD12640,C3733,P1046,new,t-shirts,2599,L,56.68,3,07-09-2024 15:00,Summer,BrandD,Marketplace,1,0.89,1
ORD12641,C9022,P1315,new,pants,499,M,17.58,3,05-12-2024 05:00,Winter,BrandC,Retail Store,0,0.59,1
ORD12642,C5732,P1458,repeat,shirts,499,L,34.12,1,01-01-2024 00:00,Autumn,BrandD,Online,7,0.24,0
ORD12643,C3298,P1419,repeat,t-shirts,2499,L,31.29,2,13-01-2024 07:00,Summer,BrandA,Retail Store,2,0.38,0
ORD12644,C4065,P1226,new,dresses,999,XL,19.81,2,03-02-2024 23:00,Summer,BrandB,Retail Store,0,0.66,1
ORD12645,C6154,P1586,repeat,shirts,2499,M,41.78,2,13-02-2024 06:00,Spring,BrandA,Retail Store,2,0.31,0
ORD12646,C8389,P1896,repeat,shoes,1999,M,30.09,4,29-09-2024 14:00,Winter,BrandC,Retail Store,4,0.42,0
ORD12647,C1878,P1170,repeat,bags,999,S,34.7,5,29-05-2024 21:00,Spring,BrandA,Online,10,0.31,0
ORD12648,C6882,P1548,repeat,dresses,2599,M,12.61,1,21-08-2024 14:00,Winter,BrandD,Online,5,0.28,0
ORD12649,C1157,P1211,repeat,shoes,499,L,55.59,1,06-10-2024 21:00,Winter,BrandC,Retail Store,8,0.46,0
ORD12650,C8939,P1798,repeat,shoes,999,XL,6.63,1,06-07-2024 19:00,Spring,BrandC,Online,3,0.46,0
ORD12651,C3236,P1640,repeat,pants,499,M,41.42,3,06-02-2024 01:00,Autumn,BrandA,Retail Store,15,0.26,0
ORD12652,C4196,P1112,repeat,shoes,499,S,53.15,2,09-11-2024 14:00,Winter,BrandC,Retail Store,7,0.48,0
ORD12653,C7290,P1970,new,shoes,499,M,5.04,1,27-04-2024 04:00,Autumn,BrandA,Retail Store,0,0.72,1
ORD12654,C9281,P1991,repeat,shirts,1999,M,1.73,1,24-05-2024 05:00,Spring,BrandA,Retail Store,7,0.1,0
ORD12655,C9109,P1628,new,t-shirts,1999,M,19.99,2,02-04-2024 20:00,Autumn,BrandA,Online,0,0.5,1
ORD12656,C7703,P1625,repeat,shoes,1499,M,47.4,1,09-07-2024 02:00,Winter,BrandC,Marketplace,3,0.55,1
ORD12657,C9056,P1337,repeat,t-shirts,2599,L,43.04,1,16-11-2024 20:00,Spring,BrandC,Marketplace,8,0.26,0
ORD12658,C7809,P1132,new,jackets,1999,S,49.33,1,01-05-2024 06:00,Autumn,BrandB,Online,0,0.71,1
ORD12659,C8272,P1619,new,pants,2599,M,23.85,3,09-12-2024 10:00,Spring,BrandA,Online,0,0.69,1
ORD12660,C9006,P1552,new,dresses,499,L,59.63,1,21-04-2024 05:00,Spring,BrandA,Online,0,0.88,1
ORD12661,C3740,P1020,new,shoes,2599,M,21.97,2,11-08-2024 23:00,Autumn,BrandA,Retail Store,0,0.78,1
ORD12662,C2354,P1973,repeat,jackets,2499,L,48.32,4,10-07-2024 03:00,Winter,BrandA,Online,3,0.57,1
ORD12663,C1505,P1739,repeat,pants,2599,L,21.05,1,04-01-2024 10:00,Winter,BrandA,Online,6,0.4,0
ORD12664,C4613,P1021,new,dresses,999,L,13.11,2,09-02-2024 21:00,Winter,BrandA,Online,0,0.58,1
ORD12665,C5785,P1821,new,dresses,2499,M,20.2,4,01-03-2024 17:00,Winter,BrandA,Retail Store,1,0.7,1
ORD12666,C1535,P1388,repeat,pants,499,M,11.56,1,27-11-2024 10:00,Summer,BrandB,Retail Store,6,0.14,0
ORD12667,C5503,P1092,new,shirts,2499,L,7.75,5,21-12-2024 02:00,Spring,BrandB,Retail Store,0,0.61,1
ORD12668,C4683,P1799,repeat,dresses,999,L,21.84,1,18-12-2024 17:00,Spring,BrandD,Marketplace,4,0.45,0
ORD12669,C9808,P1721,new,t-shirts,1499,M,8.81,1,04-05-2024 18:00,Summer,BrandA,Online,1,0.45,0
ORD12670,C5729,P1341,repeat,pants,1499,S,30.14,3,19-04-2024 20:00,Spring,BrandA,Retail Store,6,0.3,0
ORD12671,C3755,P1934,repeat,dresses,2599,S,2.12,1,27-06-2024 17:00,Spring,BrandB,Online,5,0.38,0
ORD12672,C8492,P1361,new,shoes,2599,S,25.88,2,04-11-2024 23:00,Autumn,BrandB,Retail Store,0,0.79,1
ORD12673,C9115,P1785,new,t-shirts,1999,L,57.48,1,13-06-2024 02:00,Summer,BrandA,Retail Store,0,0.67,1
ORD12674,C9369,P1784,repeat,shirts,2499,S,21.53,2,02-03-2024 12:00,Spring,BrandA,Online,4,0.55,1
ORD12675,C2854,P1566,new,jackets,1999,M,8.26,1,03-04-2024 00:00,Spring,BrandB,Online,1,0.45,0
ORD12676,C2871,P1064,repeat,pants,1999,L,18.31,1,13-10-2024 12:00,Summer,BrandB,Marketplace,7,0.14,0
ORD12677,C5389,P1670,new,shoes,2499,M,47.48,2,19-02-2024 11:00,Summer,BrandD,Online,1,0.75,1
ORD12678,C9898,P1050,repeat,shirts,2499,L,18.82,1,22-09-2024 21:00,Autumn,BrandD,Online,4,0.29,0
ORD12679,C7010,P1531,repeat,shirts,999,L,23.01,3,11-09-2024 17:00,Autumn,BrandA,Marketplace,2,0.4,0
ORD12680,C9880,P1215,repeat,dresses,2499,M,47.33,5,05-01-2024 06:00,Winter,BrandB,Retail Store,20,0.37,0
ORD12681,C1681,P1370,new,pants,2499,L,15.63,1,24-11-2024 16:00,Winter,BrandD,Marketplace,0,0.66,1
ORD12682,C8231,P1548,repeat,t-shirts,2599,L,28.7,3,14-02-2024 23:00,Autumn,BrandA,Marketplace,2,0.43,0
ORD12683,C9951,P1203,repeat,shirts,1999,M,3.79,1,10-02-2024 05:00,Spring,BrandD,Online,3,0.21,0
ORD12684,C4580,P1160,repeat,shoes,1499,M,10.44,4,27-08-2024 21:00,Summer,BrandD,Online,6,0.28,0
ORD12685,C7965,P1858,repeat,pants,499,M,12.57,4,10-02-2024 06:00,Autumn,BrandD,Marketplace,8,0.23,0
ORD12686,C2677,P1548,new,shirts,1499,XL,27.81,2,03-03-2024 10:00,Winter,BrandC,Marketplace,0,0.81,1
ORD12687,C5055,P1405,new,shirts,2499,L,49.26,1,20-03-2024 07:00,Summer,BrandA,Online,1,0.67,1
ORD12688,C5877,P1880,new,shoes,499,S,21.27,3,10-09-2024 19:00,Winter,BrandD,Online,0,0.9,1
ORD12689,C1528,P1735,new,shoes,2499,L,22.83,4,01-01-2024 16:00,Spring,BrandA,Online,0,0.81,1
ORD12690,C8368,P1234,new,shoes,2599,M,18.06,1,01-05-2024 12:00,Spring,BrandA,Marketplace,0,0.7,1
ORD12691,C5305,P1297,new,dresses,999,L,19.23,1,12-11-2024 15:00,Winter,BrandB,Online,1,0.63,1
ORD12692,C6711,P1820,new,dresses,2499,L,24.21,1,15-03-2024 13:00,Summer,BrandA,Marketplace,1,0.71,1
ORD12693,C2425,P1165,new,shirts,499,M,53.96,3,28-02-2024 19:00,Winter,BrandD,Marketplace,0,0.96,1
ORD12694,C8193,P1932,new,shoes,2599,L,1.46,1,03-08-2024 00:00,Summer,BrandA,Marketplace,0,0.69,1
ORD12695,C2923,P1382,new,bags,999,L,37.48,2,06-05-2024 22:00,Autumn,BrandB,Retail Store,1,0.47,0
ORD12696,C4882,P1339,new,dresses,2599,L,53.26,1,18-10-2024 18:00,Winter,BrandC,Online,0,0.97,1
ORD12697,C4438,P1423,repeat,dresses,499,S,25.02,4,25-02-2024 04:00,Winter,BrandC,Online,4,0.57,1
ORD12698,C6744,P1220,new,pants,999,L,39.05,1,30-01-2024 18:00,Summer,BrandB,Retail Store,1,0.58,1
ORD12699,C8015,P1566,new,t-shirts,1999,XL,35.14,5,04-09-2024 14:00,Autumn,BrandD,Online,1,0.78,1
ORD12700,C3719,P1750,new,t-shirts,499,S,20.32,1,04-06-2024 05:00,Summer,BrandD,Online,0,0.76,1
ORD12701,C3281,P1254,repeat,dresses,1999,M,8.25,1,27-10-2024 18:00,Summer,BrandD,Retail Store,4,0.16,0
ORD12702,C4385,P1962,repeat,bags,2599,M,13.18,1,06-02-2024 08:00,Winter,BrandA,Retail Store,10,0.17,0
ORD12703,C4390,P1013,new,shirts,1999,L,3.45,1,02-04-2024 22:00,Winter,BrandC,Marketplace,0,0.58,1
ORD12704,C1972,P1036,repeat,shirts,2499,L,45.88,2,16-05-2024 06:00,Summer,BrandD,Online,4,0.33,0
ORD12705,C6747,P1865,repeat,t-shirts,1499,S,31.97,3,30-01-2024 22:00,Spring,BrandC,Online,6,0.31,0
ORD12706,C9720,P1020,repeat,t-shirts,999,XL,47.14,2,23-01-2024 09:00,Spring,BrandB,Retail Store,10,0.31,0
ORD12707,C5605,P1773,repeat,shirts,499,S,17.41,5,11-11-2024 15:00,Spring,BrandC,Marketplace,4,0.44,0
ORD12708,C9827,P1962,repeat,pants,2599,L,48.28,1,18-02-2024 09:00,Winter,BrandD,Marketplace,6,0.49,0
ORD12709,C3758,P1539,new,shirts,1999,M,18.55,5,20-10-2024 16:00,Winter,BrandC,Online,0,0.61,1
ORD12710,C6302,P1104,new,pants,2599,M,7.28,1,02-08-2024 07:00,Autumn,BrandB,Online,1,0.52,1
ORD12711,C5794,P1513,repeat,t-shirts,2499,S,32.03,3,11-01-2024 00:00,Winter,BrandC,Marketplace,8,0.5,1
ORD12712,C5740,P1407,repeat,dresses,499,S,56.72,1,04-01-2024 03:00,Autumn,BrandA,Online,9,0.51,1
ORD12713,C5380,P1810,repeat,pants,2599,L,24.86,2,26-11-2024 07:00,Winter,BrandB,Online,8,0.3,0
ORD12714,C9428,P1496,new,shoes,2499,L,30.92,1,24-06-2024 01:00,Spring,BrandA,Online,0,0.74,1
ORD12715,C2560,P1043,new,shirts,499,S,27.08,3,29-02-2024 03:00,Spring,BrandA,Retail Store,0,0.72,1
ORD12716,C3221,P1160,repeat,pants,2499,S,27.45,2,10-12-2024 04:00,Summer,BrandD,Online,10,0.33,0
ORD12717,C7743,P1289,repeat,dresses,2499,S,12.86,1,01-08-2024 04:00,Summer,BrandD,Online,8,0.35,0
ORD12718,C1971,P1308,repeat,bags,1499,L,25.35,4,11-08-2024 09:00,Autumn,BrandB,Retail Store,9,0.16,0
ORD12719,C5543,P1024,repeat,t-shirts,1999,L,29.81,4,19-07-2024 01:00,Autumn,BrandD,Online,9,0.31,0
ORD12720,C3078,P1235,new,shirts,999,S,44.69,1,03-06-2024 23:00,Summer,BrandC,Retail Store,0,0.63,1
ORD12721,C3174,P1646,repeat,jackets,999,L,8.39,3,06-04-2024 03:00,Autumn,BrandB,Retail Store,6,0.09,0
ORD12722,C5090,P1790,repeat,t-shirts,499,S,34.3,2,22-12-2024 06:00,Winter,BrandD,Retail Store,7,0.36,0
ORD12723,C3396,P1704,repeat,t-shirts,499,XL,39.73,3,15-11-2024 17:00,Spring,BrandD,Online,5,0.5,1
ORD12724,C6277,P1253,repeat,shoes,2599,XL,22.97,1,09-10-2024 01:00,Summer,BrandC,Retail Store,4,0.49,0
ORD12725,C5055,P1034,repeat,shoes,2599,L,32.95,1,25-05-2024 15:00,Summer,BrandA,Online,9,0.45,0
ORD12726,C7434,P1278,new,pants,1499,XL,42.64,2,08-10-2024 08:00,Winter,BrandC,Online,1,0.75,1
ORD12727,C9019,P1767,new,shirts,499,L,27.91,1,23-08-2024 06:00,Autumn,BrandA,Retail Store,1,0.6,1
ORD12728,C3329,P1126,new,pants,999,L,20.0,2,30-03-2024 18:00,Summer,BrandD,Retail Store,1,0.47,0
ORD12729,C5402,P1832,repeat,pants,1999,L,49.48,2,24-06-2024 12:00,Summer,BrandA,Online,5,0.33,0
ORD12730,C7786,P1802,new,shoes,1499,M,59.33,2,09-07-2024 11:00,Winter,BrandA,Online,0,0.84,1
ORD12731,C7146,P1386,new,t-shirts,499,M,13.0,2,18-11-2024 08:00,Spring,BrandD,Online,0,0.56,1
ORD12732,C8405,P1671,repeat,shoes,1499,M,53.36,2,19-03-2024 21:00,Summer,BrandB,Retail Store,10,0.4,0
ORD12733,C2237,P1410,new,shirts,1499,L,32.73,1,09-10-2024 05:00,Summer,BrandC,Retail Store,0,0.46,0
ORD12734,C2525,P1134,new,bags,1499,S,26.88,1,01-03-2024 03:00,Winter,BrandD,Marketplace,1,0.73,1
ORD12735,C7600,P1837,repeat,jackets,499,M,53.59,3,17-12-2024 08:00,Summer,BrandC,Marketplace,5,0.57,1
ORD12736,C9447,P1758,repeat,t-shirts,2499,M,54.62,3,06-04-2024 10:00,Summer,BrandC,Marketplace,5,0.54,1
ORD12737,C5558,P1897,repeat,bags,499,M,16.36,1,19-11-2024 16:00,Spring,BrandA,Online,9,0.05,0
ORD12738,C7046,P1276,repeat,dresses,499,L,21.5,3,18-05-2024 00:00,Summer,BrandD,Online,8,0.39,0
ORD12739,C8449,P1882,repeat,bags,2599,XL,51.12,1,31-07-2024 05:00,Winter,BrandB,Marketplace,4,0.56,1
ORD12740,C8996,P1086,repeat,shirts,499,L,29.45,1,26-02-2024 10:00,Spring,BrandC,Online,10,0.14,0
ORD12741,C6362,P1078,repeat,shoes,499,L,17.28,1,25-05-2024 13:00,Spring,BrandC,Retail Store,9,0.17,0
ORD12742,C1040,P1075,new,pants,499,L,57.73,2,18-02-2024 06:00,Spring,BrandB,Online,1,0.76,1
ORD12743,C2526,P1516,repeat,shirts,1499,M,13.02,1,25-01-2024 05:00,Autumn,BrandC,Marketplace,6,0.14,0
ORD12744,C8511,P1739,new,shirts,1499,S,36.62,3,25-06-2024 00:00,Winter,BrandD,Online,0,0.83,1
ORD12745,C6869,P1720,new,dresses,499,XL,25.67,4,14-08-2024 20:00,Autumn,BrandB,Online,1,0.78,1
ORD12746,C2037,P1780,new,t-shirts,2599,M,27.08,5,31-01-2024 23:00,Summer,BrandD,Retail Store,0,0.8,1
ORD12747,C9756,P1750,new,dresses,1999,S,6.36,1,14-04-2024 22:00,Spring,BrandB,Online,1,0.58,1
ORD12748,C7516,P1425,repeat,shirts,2599,L,15.43,4,28-08-2024 03:00,Autumn,BrandC,Marketplace,4,0.31,0
ORD12749,C4568,P1020,repeat,t-shirts,1999,S,10.02,2,02-10-2024 07:00,Summer,BrandB,Online,20,0.12,0
ORD12750,C8039,P1015,new,dresses,2499,M,44.98,2,31-05-2024 09:00,Autumn,BrandD,Retail Store,0,0.8,1
ORD12751,C4470,P1760,repeat,shoes,1999,S,41.86,4,05-05-2024 01:00,Spring,BrandB,Online,5,0.52,1
ORD12752,C9105,P1850,repeat,dresses,999,S,47.65,2,16-02-2024 21:00,Summer,BrandC,Marketplace,4,0.54,1
ORD12753,C5399,P1554,repeat,pants,999,S,41.96,1,15-11-2024 16:00,Spring,BrandA,Marketplace,20,0.36,0
ORD12754,C6289,P1619,repeat,pants,1999,S,7.72,2,21-07-2024 14:00,Spring,BrandC,Marketplace,2,0.39,0
ORD12755,C5646,P1941,new,jackets,499,L,58.72,2,25-05-2024 15:00,Autumn,BrandC,Marketplace,0,0.84,1
ORD12756,C6533,P1155,repeat,pants,1999,L,11.31,4,02-09-2024 17:00,Winter,BrandA,Online,5,0.24,0
ORD12757,C9967,P1097,repeat,shoes,999,M,21.03,4,25-10-2024 21:00,Summer,BrandB,Marketplace,3,0.52,1
ORD12758,C3139,P1753,repeat,jackets,1999,XL,42.41,2,23-06-2024 18:00,Summer,BrandC,Retail Store,9,0.24,0
ORD12759,C8951,P1602,new,t-shirts,1499,M,8.43,1,23-12-2024 17:00,Winter,BrandA,Marketplace,1,0.57,1
ORD12760,C6631,P1811,new,shirts,2499,M,10.23,1,14-06-2024 04:00,Summer,BrandD,Retail Store,0,0.57,1
ORD12761,C1793,P1400,repeat,shirts,1499,S,52.59,1,18-08-2024 07:00,Autumn,BrandA,Online,6,0.5,1
ORD12762,C1752,P1198,new,shirts,2599,L,19.92,1,13-04-2024 08:00,Summer,BrandC,Retail Store,0,0.54,1
ORD12763,C2631,P1851,repeat,dresses,1499,M,39.94,2,14-10-2024 04:00,Autumn,BrandD,Online,5,0.35,0
ORD12764,C8529,P1620,repeat,shoes,2499,L,51.52,3,27-12-2024 18:00,Summer,BrandC,Retail Store,15,0.61,1
ORD12765,C1266,P1879,new,shirts,499,L,58.39,1,11-02-2024 06:00,Autumn,BrandA,Online,0,0.79,1
ORD12766,C3035,P1319,repeat,bags,2499,M,12.62,3,03-10-2024 21:00,Winter,BrandD,Online,20,0.2,0
